# LAMMPS data file written by OVITO Pro 3.7.7
1742 atoms
5 atom types
0.0 250.0 xlo xhi
0.0 90.51 ylo yhi
0.0 181.02 zlo zhi

Atoms  # atomic

1 2 26.2712 37.1846 74.3512
2 1 31.7342 35.7241 74.5479
3 3 29.0082 36.5202 74.4051
4 2 29.5617 33.8827 74.6562
5 1 34.6622 36.3148 75.0888
6 4 33.6213 37.3378 72.5111
7 2 36.6341 36.158 73.2478
8 3 25.8045 40.2184 73.121
9 4 23.7828 38.5137 74.5511
10 1 23.9676 41.7136 74.7972
11 1 26.9976 41.7745 75.0086
12 3 29.4957 41.7009 74.2058
13 1 30.8775 38.1736 73.096
14 1 28.0649 41.6512 71.985
15 1 28.3213 39.2162 73.9612
16 1 30.9796 40.9702 72.1487
17 3 31.1973 40.2125 74.8919
18 2 32.8046 38.2336 75.01
19 4 33.4575 40.2776 73.6126
20 1 35.9234 38.7979 73.5428
21 2 33.4111 42.4628 72.1813
22 1 35.9696 41.8007 73.265
23 2 38.5235 40.0312 73.8095
24 1 41.2381 41.7378 74.8403
25 2 22.2586 47.0628 73.1973
26 1 22.9732 44.2579 73.7078
27 5 25.5331 42.9463 72.5902
28 3 24.007 46.5443 74.8653
29 1 26.0753 44.6415 74.9863
30 5 25.0599 45.774 72.4383
31 3 26.7953 47.1909 70.9761
32 1 27.6164 44.6304 71.2748
33 3 28.3071 43.8208 73.6137
34 5 29.4825 46.9072 71.8179
35 3 27.4829 46.3087 73.3965
36 1 30.0686 45.6616 74.4172
37 1 30.5689 44.016 71.8562
38 1 31.8087 42.9382 74.3772
39 2 32.0285 46.9211 71.3501
40 3 32.3744 45.4413 73.4137
41 1 34.5539 44.2429 74.2326
42 1 33.7694 44.893 71.2342
43 1 34.407 47.1112 73.1608
44 5 36.5511 44.5227 71.9292
45 2 35.433 47.2112 70.712
46 1 38.761 42.8212 73.4634
47 2 37.2685 44.9827 74.3775
48 2 39.6414 45.4725 73.2636
49 1 37.3882 47.2938 72.7937
50 1 38.7552 47.0963 75.3807
51 1 42.2247 44.6451 74.3185
52 3 43.966 46.9448 75.0704
53 1 20.3812 48.4196 75.0651
54 1 24.7647 48.5673 72.4005
55 2 26.3997 51.0489 71.1293
56 1 23.1985 49.2435 74.8212
57 5 26.167 47.9994 74.9168
58 1 25.6004 51.1644 73.7928
59 3 23.3862 51.9442 75.1656
60 1 27.6887 49.0981 72.5667
61 1 28.6544 51.8502 72.8513
62 3 28.9649 48.0432 74.4718
63 1 30.5812 49.7701 71.7501
64 2 30.2885 50.2538 74.4631
65 5 31.6404 48.0778 73.7908
66 5 33.4277 49.1756 71.3368
67 1 35.8773 49.9227 72.7842
68 2 34.4469 48.9936 75.0158
69 1 32.8106 50.7629 73.8129
70 3 33.8408 51.7836 71.5946
71 1 35.3922 51.7807 75.1596
72 1 39.0475 49.7038 73.7531
73 2 40.5303 51.4932 75.2018
74 2 41.0494 47.6413 73.8957
75 3 36.9224 49.2438 75.211
76 1 42.7735 49.4223 75.3282
77 1 24.6515 54.2017 74.3775
78 1 26.765 56.329 73.9022
79 1 26.4614 53.7278 72.1239
80 2 31.3269 52.5516 72.0599
81 1 29.2019 54.8723 72.6967
82 2 27.4353 53.4769 74.7207
83 1 30.6505 53.0807 74.6967
84 3 31.8883 55.4992 75.1841
85 2 31.8546 55.3361 72.4298
86 1 33.5271 53.6671 73.6051
87 2 36.0261 52.6727 72.4987
88 2 36.0789 54.5735 74.2209
89 1 33.9398 56.7547 74.0163
90 1 38.1834 52.5802 74.2381
91 2 38.5445 55.4024 74.4605
92 1 30.7862 57.4476 73.8104
93 4 26.12 32.4225 78.0643
94 4 22.6184 32.5369 80.0202
95 1 28.8988 32.9022 77.3969
96 2 30.8714 31.7581 79.0038
97 4 28.2552 31.3121 79.7599
98 4 34.0629 32.0033 78.8776
99 2 36.7997 32.8422 79.053
100 2 19.8093 37.2638 78.4205
101 1 22.0787 37.7198 76.8918
102 5 24.5421 34.4923 76.8515
103 4 22.584 35.4583 78.6014
104 1 24.9088 37.3116 77.2984
105 1 26.9232 35.3391 78.516
106 3 24.7444 34.0878 79.6087
107 1 27.1409 34.8525 75.6095
108 1 31.7992 33.2326 76.2677
109 1 29.8559 35.5525 76.9237
110 1 29.9176 37.8935 78.7339
111 1 27.7637 37.701 76.6448
112 2 29.3045 34.684 79.5055
113 1 31.978 34.221 78.9691
114 1 34.5283 34.3039 77.2237
115 5 32.4958 36.6211 77.2907
116 4 33.5633 36.6639 80.0498
117 2 35.0485 34.5923 79.9222
118 4 35.1173 37.2373 77.9903
119 3 36.7735 34.681 75.574
120 1 37.5304 37.3239 75.5715
121 1 39.6556 34.1453 79.4646
122 1 37.2606 35.3699 78.1408
123 2 39.5568 36.6251 77.3098
124 3 38.9159 36.6864 79.8462
125 1 41.8906 35.866 78.3181
126 2 43.8021 37.2799 79.611
127 1 17.0857 41.3573 79.7149
128 3 21.6932 40.0927 75.4588
129 1 20.9442 40.0578 78.1476
130 2 18.6059 41.7588 77.3011
131 1 21.2823 42.6455 76.3242
132 3 19.0851 39.2861 79.8927
133 1 20.155 42.6167 79.347
134 2 25.9518 39.4201 75.5754
135 5 23.0984 42.2014 78.6954
136 4 23.8588 40.1235 77.0228
137 2 26.7037 38.0616 79.2552
138 2 26.5047 40.1229 77.8293
139 5 25.5728 42.6339 77.2689
140 1 25.8574 41.8308 80.0173
141 1 24.2499 39.3819 79.6248
142 1 29.1357 40.3152 76.7019
143 1 28.3338 40.0601 79.924
144 3 30.609 40.8679 78.9625
145 3 31.2913 41.9062 76.8182
146 3 30.4166 38.0045 75.8442
147 2 28.0223 42.1736 78.2835
148 4 34.8834 39.0885 76.2357
149 1 32.2219 39.5177 77.3183
150 2 34.4984 39.7795 78.8005
151 5 33.9479 41.755 76.102
152 1 33.0713 42.3354 79.0515
153 1 36.0982 42.0234 78.4551
154 1 37.7078 38.6834 78.2505
155 1 39.9927 39.0964 76.0051
156 1 40.7512 38.5746 78.9593
157 4 36.9818 40.3689 75.906
158 1 38.9236 41.1829 79.5612
159 4 38.9609 41.7588 76.7799
160 1 42.8471 38.5933 76.9048
161 1 44.1872 40.1377 79.0924
162 5 41.4897 41.099 77.7152
163 1 43.966 41.7183 76.4549
164 5 16.5663 43.8304 78.2396
165 1 17.5385 46.4397 79.473
166 1 21.0999 45.6688 75.5315
167 1 19.1509 44.7035 77.5367
168 2 21.8136 44.703 78.4
169 2 18.1769 47.2386 76.5656
170 2 22.5669 46.5336 79.9702
171 5 23.6164 44.375 76.5199
172 5 24.6209 44.7473 79.1806
173 1 22.9889 47.1518 77.2775
174 2 25.5131 46.3916 77.0312
175 1 27.4129 44.8207 78.1505
176 1 29.1541 43.476 76.1263
